Nombre provincia,Nombre municipio,Nombre completo,Nombre,Número,Dirección,Enlace
VALENCIA,QUARTELL,SAGUNTO ( SAGUNT ) 2,SAGUNTO ( SAGUNT ),2,"Pl. Ramón de la Sota, 4 - dcho. 505",https://www.registradores.org/directorio/-/registros/propiedad/valencia/saguntosagunt/registro-de-la-propiedad-de-saguntosagunt-n-02
VALENCIA,QUATRETONDA,ALBAIDA,ALBAIDA,,"Paseo de la Feria, 1 - entlo. 5º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/albaida/registro-de-la-propiedad-de-albaida
VALENCIA,CULLERA,CULLERA,CULLERA,,"Vall, 25",https://www.registradores.org/directorio/-/registros/propiedad/valencia/cullera/registro-de-la-propiedad-de-cullera
VALENCIA,CHELVA,CHELVA,CHELVA,,"Avda. de los Madereros, 41 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/chelva/registro-de-la-propiedad-de-chelva
VALENCIA,CHELLA,ENGUERA,ENGUERA,,"Falla del Trampot, 2 - entresuelo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/enguera/registro-de-la-propiedad-de-enguera
VALENCIA,CHERA,VILLAR DEL ARZOBISPO,VILLAR DEL ARZOBISPO,,"Avda. de la Serranía, 35",https://www.registradores.org/directorio/-/registros/propiedad/valencia/villar-del-arzobispo/registro-de-la-propiedad-de-villar-del-arzobispo
VALENCIA,CHESTE,CHIVA 2,CHIVA,2,"Avda. Maestro Luis Antonio García Navarro, 26",https://www.registradores.org/directorio/-/registros/propiedad/valencia/chiva/registro-de-la-propiedad-de-chiva-n-02
VALENCIA,XIRIVELLA,XIRIVELLA,XIRIVELLA,,"Arte Mayor de la Seda, 19 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/xirivella/registro-de-la-propiedad-de-xirivella
VALENCIA,CHIVA,CHIVA 2,CHIVA,2,"Avda. Maestro Luis Antonio García Navarro, 26",https://www.registradores.org/directorio/-/registros/propiedad/valencia/chiva/registro-de-la-propiedad-de-chiva-n-02
VALENCIA,CHULILLA,VILLAR DEL ARZOBISPO,VILLAR DEL ARZOBISPO,,"Avda. de la Serranía, 35",https://www.registradores.org/directorio/-/registros/propiedad/valencia/villar-del-arzobispo/registro-de-la-propiedad-de-villar-del-arzobispo
VALENCIA,DAIMUS,GANDIA 2,GANDIA,2,"Avenida República Argentina, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-02
VALENCIA,DOMEÑO,CHELVA,CHELVA,,"Avda. de los Madereros, 41 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/chelva/registro-de-la-propiedad-de-chelva
VALENCIA,DOMEÑO,LIRIA ( LLIRIA ),LIRIA ( LLIRIA ),,"Duque de Liria, 14 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/lliria/registro-de-la-propiedad-de-lliria
VALENCIA,DOS AGUAS,CHIVA 1,CHIVA,1,"Avda. Doctor Corachan, 40-bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/chiva/registro-de-la-propiedad-de-chiva-n-01
VALENCIA,ELIANA (L'),LIRIA ( LLIRIA ),LIRIA ( LLIRIA ),,"Duque de Liria, 14 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/lliria/registro-de-la-propiedad-de-lliria
VALENCIA,EMPERADOR,MONCADA 2,MONCADA,2,"Venerable Inés, 12",https://www.registradores.org/directorio/-/registros/propiedad/valencia/moncada/registro-de-la-propiedad-de-moncada-n-02
VALENCIA,ENGUERA,ENGUERA,ENGUERA,,"Falla del Trampot, 2 - entresuelo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/enguera/registro-de-la-propiedad-de-enguera
VALENCIA,ENOVA (L'),JATIVA ( XATIVA ) 1,JATIVA ( XATIVA ),1,"C/ Tecla de Borja, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/xativa/registro-de-la-propiedad-de-xativa-n-01
VALENCIA,ESTIVELLA,SAGUNTO ( SAGUNT ) 2,SAGUNTO ( SAGUNT ),2,"Pl. Ramón de la Sota, 4 - dcho. 505",https://www.registradores.org/directorio/-/registros/propiedad/valencia/saguntosagunt/registro-de-la-propiedad-de-saguntosagunt-n-02
VALENCIA,ESTUBENY,ENGUERA,ENGUERA,,"Falla del Trampot, 2 - entresuelo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/enguera/registro-de-la-propiedad-de-enguera
VALENCIA,FAURA,SAGUNTO ( SAGUNT ) 2,SAGUNTO ( SAGUNT ),2,"Pl. Ramón de la Sota, 4 - dcho. 505",https://www.registradores.org/directorio/-/registros/propiedad/valencia/saguntosagunt/registro-de-la-propiedad-de-saguntosagunt-n-02
VALENCIA,FAVARA,ALGEMESI,ALGEMESI,,"Germanies, 7, esq. C/ Arbres",https://www.registradores.org/directorio/-/registros/propiedad/valencia/algemesi/registro-de-la-propiedad-de-algemesi
VALENCIA,FONTANARS DELS ALFORINS,ONTINYENT,ONTINYENT,,"Plaza Poeta Ausias March, 5-bajo izq.",https://www.registradores.org/directorio/-/registros/propiedad/valencia/ontinyent/registro-de-la-propiedad-de-ontinyent
VALENCIA,FORTALENY,ALGEMESI,ALGEMESI,,"Germanies, 7, esq. C/ Arbres",https://www.registradores.org/directorio/-/registros/propiedad/valencia/algemesi/registro-de-la-propiedad-de-algemesi
VALENCIA,FOIOS,MONCADA 2,MONCADA,2,"Venerable Inés, 12",https://www.registradores.org/directorio/-/registros/propiedad/valencia/moncada/registro-de-la-propiedad-de-moncada-n-02
VALENCIA,FONT D'EN CARROS (LA),GANDIA 2,GANDIA,2,"Avenida República Argentina, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-02
VALENCIA,FONT DE LA FIGUERA (LA),ONTINYENT,ONTINYENT,,"Plaza Poeta Ausias March, 5-bajo izq.",https://www.registradores.org/directorio/-/registros/propiedad/valencia/ontinyent/registro-de-la-propiedad-de-ontinyent
VALENCIA,FUENTERROBLES,REQUENA,REQUENA,,"Avda. Arrabal, 88 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/requena/registro-de-la-propiedad-de-requena
VALENCIA,GAVARDA,ALBERIC,ALBERIC,,"Av. de la Montañeta, 2 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/alberic/registro-de-la-propiedad-de-alberic
VALENCIA,GANDIA,GANDIA 3,GANDIA,3,"Paseo de Germanias, 91 - bajo derecho",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-03
VALENCIA,GANDIA,GANDIA 3,GANDIA,3,"Paseo de Germanias, 91 - bajo derecho",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-03
VALENCIA,GANDIA,GANDIA 1,GANDIA,1,"San Pedro, 3",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-01
VALENCIA,GANDIA,GANDIA 4,GANDIA,4,"Paseo de Germanias, 50 - planta baja",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-04
VALENCIA,GENOVES,JATIVA ( XATIVA ) 1,JATIVA ( XATIVA ),1,"C/ Tecla de Borja, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/xativa/registro-de-la-propiedad-de-xativa-n-01
VALENCIA,GESTALGAR,VILLAR DEL ARZOBISPO,VILLAR DEL ARZOBISPO,,"Avda. de la Serranía, 35",https://www.registradores.org/directorio/-/registros/propiedad/valencia/villar-del-arzobispo/registro-de-la-propiedad-de-villar-del-arzobispo
VALENCIA,GILET,SAGUNTO ( SAGUNT ) 2,SAGUNTO ( SAGUNT ),2,"Pl. Ramón de la Sota, 4 - dcho. 505",https://www.registradores.org/directorio/-/registros/propiedad/valencia/saguntosagunt/registro-de-la-propiedad-de-saguntosagunt-n-02
VALENCIA,GODELLA,MONCADA 1,MONCADA,1,"Isabel La Católica, 10 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/moncada/registro-de-la-propiedad-de-moncada-n-01
VALENCIA,GODELLETA,CHIVA 1,CHIVA,1,"Avda. Doctor Corachan, 40-bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/chiva/registro-de-la-propiedad-de-chiva-n-01
VALENCIA,GRANJA DE LA COSTERA (LA),JATIVA ( XATIVA ) 1,JATIVA ( XATIVA ),1,"C/ Tecla de Borja, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/xativa/registro-de-la-propiedad-de-xativa-n-01
VALENCIA,GUADASEQUIES,ALBAIDA,ALBAIDA,,"Paseo de la Feria, 1 - entlo. 5º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/albaida/registro-de-la-propiedad-de-albaida
VALENCIA,GUADASSUAR,ALCIRA 1,ALCIRA,1,"Curtidors, 1 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/alzira/registro-de-la-propiedad-de-alzira-n-01
VALENCIA,GUARDAMAR,GANDIA 2,GANDIA,2,"Avenida República Argentina, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-02
VALENCIA,HIGUERUELAS,VILLAR DEL ARZOBISPO,VILLAR DEL ARZOBISPO,,"Avda. de la Serranía, 35",https://www.registradores.org/directorio/-/registros/propiedad/valencia/villar-del-arzobispo/registro-de-la-propiedad-de-villar-del-arzobispo
VALENCIA,JALANCE,REQUENA,REQUENA,,"Avda. Arrabal, 88 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/requena/registro-de-la-propiedad-de-requena
VALENCIA,XERACO,GANDIA 3,GANDIA,3,"Paseo de Germanias, 91 - bajo derecho",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-03
VALENCIA,JARAFUEL,REQUENA,REQUENA,,"Avda. Arrabal, 88 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/requena/registro-de-la-propiedad-de-requena
VALENCIA,XATIVA,JATIVA ( XATIVA ) 2,JATIVA ( XATIVA ),2,"C/ Tecla de Borja, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/xativa/registro-de-la-propiedad-de-xativa-n-02
VALENCIA,XERESA,GANDIA 3,GANDIA,3,"Paseo de Germanias, 91 - bajo derecho",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-03
VALENCIA,LLIRIA,LIRIA ( LLIRIA ),LIRIA ( LLIRIA ),,"Duque de Liria, 14 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/lliria/registro-de-la-propiedad-de-lliria
VALENCIA,LORIGUILLA,CHELVA,CHELVA,,"Avda. de los Madereros, 41 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/chelva/registro-de-la-propiedad-de-chelva
VALENCIA,LORIGUILLA,BENAGUASIL,BENAGUASIL,,"Mariano Benlliure, 10 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/benaguasil/registro-de-la-propiedad-de-benaguasil
VALENCIA,LOSA DEL OBISPO,VILLAR DEL ARZOBISPO,VILLAR DEL ARZOBISPO,,"Avda. de la Serranía, 35",https://www.registradores.org/directorio/-/registros/propiedad/valencia/villar-del-arzobispo/registro-de-la-propiedad-de-villar-del-arzobispo
VALENCIA,LLUTXENT,ALBAIDA,ALBAIDA,,"Paseo de la Feria, 1 - entlo. 5º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/albaida/registro-de-la-propiedad-de-albaida
VALENCIA,LLOCNOU D'EN FENOLLET,JATIVA ( XATIVA ) 1,JATIVA ( XATIVA ),1,"C/ Tecla de Borja, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/xativa/registro-de-la-propiedad-de-xativa-n-01
VALENCIA,LUGAR NUEVO DE LA CORONA,TORRENT 2,TORRENT,2,"Sant Ramón de Penyafort, 6 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/torrent/registro-de-la-propiedad-de-torrent-n-02
VALENCIA,LLOCNOU DE SANT JERONI,GANDIA 3,GANDIA,3,"Paseo de Germanias, 91 - bajo derecho",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-03
VALENCIA,LLANERA DE RANES,JATIVA ( XATIVA ) 1,JATIVA ( XATIVA ),1,"C/ Tecla de Borja, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/xativa/registro-de-la-propiedad-de-xativa-n-01
VALENCIA,LLAURI,ALGEMESI,ALGEMESI,,"Germanies, 7, esq. C/ Arbres",https://www.registradores.org/directorio/-/registros/propiedad/valencia/algemesi/registro-de-la-propiedad-de-algemesi
VALENCIA,LLOMBAI,CARLET 1,CARLET,1,"Avda. de Europa, 5",https://www.registradores.org/directorio/-/registros/propiedad/valencia/carlet/registro-de-la-propiedad-de-carlet-n-01
VALENCIA,LLOSA DE RANES,JATIVA ( XATIVA ) 1,JATIVA ( XATIVA ),1,"C/ Tecla de Borja, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/xativa/registro-de-la-propiedad-de-xativa-n-01
VALENCIA,MACASTRE,CHIVA 1,CHIVA,1,"Avda. Doctor Corachan, 40-bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/chiva/registro-de-la-propiedad-de-chiva-n-01
VALENCIA,MANISES,MANISES,MANISES,,"Salt de l'aigua, 4 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/manises/registro-de-la-propiedad-de-manises
VALENCIA,MANUEL,JATIVA ( XATIVA ) 1,JATIVA ( XATIVA ),1,"C/ Tecla de Borja, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/xativa/registro-de-la-propiedad-de-xativa-n-01
VALENCIA,MARINES,LIRIA ( LLIRIA ),LIRIA ( LLIRIA ),,"Duque de Liria, 14 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/lliria/registro-de-la-propiedad-de-lliria
VALENCIA,MASALAVES,ALBERIC,ALBERIC,,"Av. de la Montañeta, 2 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/alberic/registro-de-la-propiedad-de-alberic
VALENCIA,MASSALFASSAR,MASSAMAGRELL,MASSAMAGRELL,,"Av. Mayor, 63 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/massamagrell/registro-de-la-propiedad-de-massamagrell
VALENCIA,MASSAMAGRELL,MASSAMAGRELL,MASSAMAGRELL,,"Av. Mayor, 63 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/massamagrell/registro-de-la-propiedad-de-massamagrell
VALENCIA,MASSANASSA,TORRENT 2,TORRENT,2,"Sant Ramón de Penyafort, 6 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/torrent/registro-de-la-propiedad-de-torrent-n-02
VALENCIA,MELIANA,MONCADA 1,MONCADA,1,"Isabel La Católica, 10 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/moncada/registro-de-la-propiedad-de-moncada-n-01
VALENCIA,MILLARES,REQUENA,REQUENA,,"Avda. Arrabal, 88 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/requena/registro-de-la-propiedad-de-requena
VALENCIA,MIRAMAR,GANDIA 2,GANDIA,2,"Avenida República Argentina, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-02
VALENCIA,MISLATA,VALENCIA 13,VALENCIA,13,"Pintor Peiró, 12",https://www.registradores.org/directorio/-/registros/propiedad/valencia/valencia/registro-de-la-propiedad-de-valencia-n-13
VALENCIA,MOIXENT / MOGENTE,ENGUERA,ENGUERA,,"Falla del Trampot, 2 - entresuelo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/enguera/registro-de-la-propiedad-de-enguera
VALENCIA,MONCADA,MONCADA 1,MONCADA,1,"Isabel La Católica, 10 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/moncada/registro-de-la-propiedad-de-moncada-n-01
VALENCIA,MONTSERRAT,CARLET 1,CARLET,1,"Avda. de Europa, 5",https://www.registradores.org/directorio/-/registros/propiedad/valencia/carlet/registro-de-la-propiedad-de-carlet-n-01
VALENCIA,MONTAVERNER,ALBAIDA,ALBAIDA,,"Paseo de la Feria, 1 - entlo. 5º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/albaida/registro-de-la-propiedad-de-albaida
VALENCIA,MONTESA,ENGUERA,ENGUERA,,"Falla del Trampot, 2 - entresuelo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/enguera/registro-de-la-propiedad-de-enguera
VALENCIA,MONTICHELVO,ALBAIDA,ALBAIDA,,"Paseo de la Feria, 1 - entlo. 5º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/albaida/registro-de-la-propiedad-de-albaida
VALENCIA,MONTROY,CARLET 1,CARLET,1,"Avda. de Europa, 5",https://www.registradores.org/directorio/-/registros/propiedad/valencia/carlet/registro-de-la-propiedad-de-carlet-n-01
VALENCIA,MUSEROS,MONCADA 1,MONCADA,1,"Isabel La Católica, 10 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/moncada/registro-de-la-propiedad-de-moncada-n-01
VALENCIA,NAQUERA,MASSAMAGRELL,MASSAMAGRELL,,"Av. Mayor, 63 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/massamagrell/registro-de-la-propiedad-de-massamagrell
VALENCIA,NAVARRES,ENGUERA,ENGUERA,,"Falla del Trampot, 2 - entresuelo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/enguera/registro-de-la-propiedad-de-enguera
VALENCIA,NOVELE/NOVETLE,JATIVA ( XATIVA ) 1,JATIVA ( XATIVA ),1,"C/ Tecla de Borja, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/xativa/registro-de-la-propiedad-de-xativa-n-01
VALENCIA,OLIVA,OLIVA,OLIVA,,"Alcalde Juan Sancho, 2",https://www.registradores.org/directorio/-/registros/propiedad/valencia/oliva/registro-de-la-propiedad-de-oliva
VALENCIA,OLOCAU,LIRIA ( LLIRIA ),LIRIA ( LLIRIA ),,"Duque de Liria, 14 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/lliria/registro-de-la-propiedad-de-lliria
VALENCIA,OLLERIA (L'),ALBAIDA,ALBAIDA,,"Paseo de la Feria, 1 - entlo. 5º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/albaida/registro-de-la-propiedad-de-albaida
VALENCIA,ONTINYENT,ONTINYENT,ONTINYENT,,"Plaza Poeta Ausias March, 5-bajo izq.",https://www.registradores.org/directorio/-/registros/propiedad/valencia/ontinyent/registro-de-la-propiedad-de-ontinyent
VALENCIA,OTOS,ALBAIDA,ALBAIDA,,"Paseo de la Feria, 1 - entlo. 5º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/albaida/registro-de-la-propiedad-de-albaida
VALENCIA,PAIPORTA,VALENCIA 17,VALENCIA,17,"Pintor Peyró, 12 - 2º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/valencia/registro-de-la-propiedad-de-valencia-n-17
VALENCIA,PALMA DE GANDIA,GANDIA 3,GANDIA,3,"Paseo de Germanias, 91 - bajo derecho",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-03
VALENCIA,PALMERA,GANDIA 2,GANDIA,2,"Avenida República Argentina, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-02
VALENCIA,PALOMAR (EL),ALBAIDA,ALBAIDA,,"Paseo de la Feria, 1 - entlo. 5º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/albaida/registro-de-la-propiedad-de-albaida
VALENCIA,PATERNA,PATERNA 2,PATERNA,2,"Pérez Galdós, 1",https://www.registradores.org/directorio/-/registros/propiedad/valencia/paterna/registro-de-la-propiedad-de-paterna-n-02
VALENCIA,PEDRALBA,LIRIA ( LLIRIA ),LIRIA ( LLIRIA ),,"Duque de Liria, 14 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/lliria/registro-de-la-propiedad-de-lliria
VALENCIA,PETRES,SAGUNTO ( SAGUNT ) 2,SAGUNTO ( SAGUNT ),2,"Pl. Ramón de la Sota, 4 - dcho. 505",https://www.registradores.org/directorio/-/registros/propiedad/valencia/saguntosagunt/registro-de-la-propiedad-de-saguntosagunt-n-02
VALENCIA,PICANYA,ALDAIA,ALDAIA,,"Manuel Broseta, 2",https://www.registradores.org/directorio/-/registros/propiedad/valencia/aldaia/registro-de-la-propiedad-de-aldaia-n-01
VALENCIA,PICASSENT,PICASSENT 1,PICASSENT,1,"Avda. del Norte 31, bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/picassent/registro-de-la-propiedad-de-picassent-n-01
VALENCIA,PILES,OLIVA,OLIVA,,"Alcalde Juan Sancho, 2",https://www.registradores.org/directorio/-/registros/propiedad/valencia/oliva/registro-de-la-propiedad-de-oliva
VALENCIA,PINET,ALBAIDA,ALBAIDA,,"Paseo de la Feria, 1 - entlo. 5º",https://www.registradores.org/directorio/-/registros/propiedad/valencia/albaida/registro-de-la-propiedad-de-albaida
VALENCIA,POLINYA DE XUQUER,ALGEMESI,ALGEMESI,,"Germanies, 7, esq. C/ Arbres",https://www.registradores.org/directorio/-/registros/propiedad/valencia/algemesi/registro-de-la-propiedad-de-algemesi
VALENCIA,POTRIES,GANDIA 2,GANDIA,2,"Avenida República Argentina, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/valencia/gandia/registro-de-la-propiedad-de-gandia-n-02
VALENCIA,POBLA DE FARNALS (LA),PUÇOL,PUÇOL,,"Caminas, 1",https://www.registradores.org/directorio/-/registros/propiedad/valencia/pucol/registro-de-la-propiedad-de-pucol
